date,cellvalue,n_cells,pct_cells
2020-03-15,13,49,0.1467065868263473
2020-03-15,15,141,0.4221556886227545
2020-03-15,21,64,0.19161676646706588
2020-03-15,27,48,0.1437125748502994
2020-03-15,NA,32,0.09580838323353294
2020-04-15,13,31,0.09281437125748503
2020-04-15,15,93,0.27844311377245506
2020-04-15,21,32,0.09580838323353294
2020-04-15,27,112,0.33532934131736525
2020-04-15,NA,66,0.19760479041916168
2020-05-15,3,2,0.005988023952095809
2020-05-15,13,37,0.11077844311377245
2020-05-15,15,139,0.4161676646706587
2020-05-15,17,1,0.0029940119760479044
2020-05-15,18,1,0.0029940119760479044
2020-05-15,21,57,0.17065868263473055
2020-05-15,27,80,0.23952095808383234
2020-05-15,NA,17,0.05089820359281437
2020-06-15,3,7,0.020958083832335328
2020-06-15,5,1,0.0029940119760479044
2020-06-15,13,32,0.09580838323353294
2020-06-15,15,116,0.3473053892215569
2020-06-15,17,2,0.005988023952095809
2020-06-15,21,45,0.1347305389221557
2020-06-15,27,94,0.281437125748503
2020-06-15,NA,37,0.11077844311377245
2020-07-15,13,25,0.0748502994011976
2020-07-15,15,89,0.26646706586826346
2020-07-15,17,1,0.0029940119760479044
2020-07-15,21,61,0.18263473053892215
2020-07-15,27,120,0.3592814371257485
2020-07-15,NA,38,0.11377245508982035
2020-08-15,3,9,0.02694610778443114
2020-08-15,13,23,0.0688622754491018
2020-08-15,15,85,0.25449101796407186
2020-08-15,21,90,0.2694610778443114
2020-08-15,27,75,0.2245508982035928
2020-08-15,NA,52,0.15568862275449102
2020-09-15,3,5,0.014970059880239521
2020-09-15,15,193,0.5778443113772455
2020-09-15,21,77,0.23053892215568864
2020-09-15,27,56,0.16766467065868262
2020-09-15,NA,3,0.008982035928143712
2020-10-15,3,3,0.008982035928143712
2020-10-15,13,8,0.023952095808383235
2020-10-15,15,129,0.38622754491017963
2020-10-15,21,95,0.2844311377245509
2020-10-15,27,55,0.16467065868263472
2020-10-15,NA,44,0.1317365269461078
2020-11-15,3,1,0.0029940119760479044
2020-11-15,13,2,0.005988023952095809
2020-11-15,15,157,0.47005988023952094
2020-11-15,21,151,0.45209580838323354
2020-11-15,27,13,0.038922155688622756
2020-11-15,NA,10,0.029940119760479042
2020-12-15,15,146,0.437125748502994
2020-12-15,21,148,0.4431137724550898
2020-12-15,27,39,0.11676646706586827
2020-12-15,NA,1,0.0029940119760479044
2021-01-15,13,5,0.014970059880239521
2021-01-15,15,138,0.41317365269461076
